"","Product_Code","Warehouse","Product_Category","Date","Order_Demand"
"475","Product_0755","Whse_J","Category_001","2016/3/23",50
"476","Product_1680","Whse_J","Category_021","2013/3/29",1
"477","Product_1771","Whse_J","Category_001","2013/12/13",3
"478","Product_1359","Whse_J","Category_019","2014/2/21",75000
"479","Product_1953","Whse_J","Category_001","2016/2/23",2
"480","Product_1342","Whse_C","Category_019","2014/1/13",20000
"481","Product_0635","Whse_A","Category_007","2014/7/25",3000
"482","Product_1275","Whse_J","Category_019","2015/9/24",100
"483","Product_0619","Whse_J","Category_001","2013/12/17",75
"484","Product_1241","Whse_J","Category_019","2015/3/4",10000
"485","Product_0744","Whse_J","Category_001","2015/10/14",25
"486","Product_1470","Whse_J","Category_019","2015/11/24",1000
"487","Product_1403","Whse_J","Category_019","2015/1/13",3000
"488","Product_0459","Whse_J","Category_015","2013/9/19",24
"489","Product_0409","Whse_J","Category_019","2016/8/29",32
"490","Product_2166","Whse_A","Category_024","2015/10/8",5
"491","Product_0613","Whse_J","Category_001","2015/6/22",5
"492","Product_1669","Whse_A","Category_026","2013/5/20",20
"493","Product_1286","Whse_J","Category_019","2012/2/20",1000
"494","Product_1453","Whse_J","Category_019","2015/2/10",1000
"495","Product_0614","Whse_J","Category_001","2014/10/29",1
"496","Product_0639","Whse_C","Category_019","2014/4/28",1
"497","Product_1626","Whse_J","Category_019","2016/8/17",1200
"498","Product_0304","Whse_A","Category_015","2013/7/10",16
"499","Product_1379","Whse_J","Category_019","2013/10/29",500
"500","Product_0348","Whse_J","Category_021","2012/6/22",1
"501","Product_0315","Whse_J","Category_011","2012/4/6",4
"502","Product_1133","Whse_S","Category_030","2014/8/12",600
"503","Product_1388","Whse_A","Category_019",NA,NA
"504","Product_0409","Whse_J","Category_019","2015/8/24",1
"505","Product_0664","Whse_J","Category_011","2012/1/5",10
"506","Product_0985","Whse_A","Category_028","2015/12/8",100
"507","Product_1359","Whse_J","Category_019","2015/2/13",25000
"508","Product_0722","Whse_J","Category_001","2013/9/2",1
"509","Product_1992","Whse_J","Category_005","2012/10/16",200
"510","Product_1007","Whse_A","Category_006","2013/2/19",500
"511","Product_1513","Whse_A","Category_019","2014/12/16",0
"512","Product_1452","Whse_J","Category_019","2016/8/5",1000
"513","Product_0070","Whse_J","Category_019","2015/11/10",3000
"514","Product_0459","Whse_J","Category_015","2013/9/19",4
"515","Product_1295","Whse_J","Category_019","2015/6/12",3000
"516","Product_0979","Whse_A","Category_028","2013/6/20",2000
"517","Product_0018","Whse_J","Category_005","2012/8/20",1000
"518","Product_0620","Whse_J","Category_001","2012/8/6",5
"519","Product_0495","Whse_A","Category_015","2016/10/12",3
"520","Product_1475","Whse_J","Category_019","2016/5/2",7400
"521","Product_0620","Whse_J","Category_001","2016/6/10",30
"522","Product_1430","Whse_J","Category_019","2013/3/11",100
"523","Product_0471","Whse_S","Category_015","2012/10/17",5
"524","Product_0608","Whse_J","Category_001","2016/1/5",1
"525","Product_0188","Whse_J","Category_007","2016/8/5",100
"526","Product_1570","Whse_C","Category_019","2015/11/30",6500
"527","Product_2015","Whse_J","Category_005","2014/5/21",1000
"528","Product_1463","Whse_J","Category_019","2014/12/2",1600
"529","Product_1295","Whse_J","Category_019","2014/2/27",10000
"530","Product_2015","Whse_J","Category_005","2016/10/19",1000
"531","Product_1379","Whse_J","Category_019","2014/10/27",7500
"532","Product_1493","Whse_J","Category_019","2012/11/6",2000
"533","Product_0613","Whse_J","Category_001","2014/5/14",1
"534","Product_1359","Whse_J","Category_019","2015/1/23",1000
"535","Product_0117","Whse_J","Category_032","2015/2/6",12
"536","Product_1479","Whse_J","Category_019","2014/11/27",4000
"537","Product_1826","Whse_J","Category_006","2013/10/18",500
"538","Product_1973","Whse_J","Category_005","2015/8/18",100
"539","Product_0250","Whse_A","Category_007","2015/9/29",50
"540","Product_2004","Whse_J","Category_005","2013/4/25",2000
"541","Product_1627","Whse_J","Category_019","2014/6/20",300
"542","Product_1359","Whse_J","Category_019","2012/8/7",2000
"543","Product_1970","Whse_S","Category_005","2015/1/1",4000
"544","Product_1023","Whse_J","Category_007","2015/4/16",NA
"545","Product_1286","Whse_J","Category_019","2015/10/9",12000
"546","Product_0349","Whse_C","Category_021","2015/12/8",200
"547","Product_0608","Whse_J","Category_001","2012/8/29",1
"548","Product_0982","Whse_A","Category_028","2016/10/25",0
"549","Product_0311","Whse_J","Category_024","2014/10/17",10
"550","Product_1138","Whse_J","Category_009","2014/5/26",200
"551","Product_1195","Whse_S","Category_019","2015/9/8",25000
"552","Product_1468","Whse_J","Category_019","2016/1/6",3000
"553","Product_1718","Whse_J","Category_003","2015/10/8",36
"554","Product_1134","Whse_J","Category_005","2012/1/25",400
"555","Product_0202","Whse_S","Category_007","2014/10/27",4000
"556","Product_1904","Whse_S","Category_019","2015/6/30",500000
"557","Product_0739","Whse_J","Category_001","2015/12/11",50
"558","Product_0464","Whse_J","Category_022","2016/9/6",12
"559","Product_1378","Whse_J","Category_019","2014/4/15",5000
"560","Product_1278","Whse_J","Category_019","2013/4/15",2000
"561","Product_1758","Whse_J","Category_001","2014/12/12",3
"562","Product_1294","Whse_J","Category_019","2012/10/30",1000
"563","Product_1274","Whse_J","Category_019","2013/4/1",10000
"564","Product_1521","Whse_J","Category_019","2012/10/4",2000
"565","Product_0613","Whse_J","Category_001","2016/5/23",1
"566","Product_0643","Whse_A","Category_028","2015/5/14",1
"567","Product_1248","Whse_J","Category_019","2014/12/8",200000
"568","Product_1439","Whse_J","Category_019","2016/3/3",1000
"569","Product_1344","Whse_J","Category_019","2014/8/22",2000
"570","Product_1023","Whse_J","Category_007","2014/7/16",300
"571","Product_1135","Whse_J","Category_005","2016/6/7",10000
"572","Product_0896","Whse_C","Category_023","2014/2/17",6
"573","Product_1023","Whse_J","Category_007","2014/2/3",10000
"574","Product_1521","Whse_J","Category_019","2015/2/18",5000
"575","Product_2139","Whse_S","Category_009","2013/8/8",200
"576","Product_1527","Whse_J","Category_019","2016/4/26",5000
"577","Product_1453","Whse_J","Category_019","2013/9/18",1000
"578","Product_1388","Whse_A","Category_019","2013/5/27",800
"579","Product_0047","Whse_J","Category_005","2015/12/22",1300
"580","Product_1377","Whse_J","Category_019","2016/6/21",5000
"581","Product_1513","Whse_A","Category_019","2015/12/11",3000
"582","Product_1464","Whse_A","Category_019","2013/5/2",1000
"583","Product_1278","Whse_S","Category_019","2012/12/19",5000
"584","Product_1377","Whse_J","Category_019","2014/1/16",100
"585","Product_1295","Whse_J","Category_019","2012/10/22",10000
"586","Product_1071","Whse_S","Category_020","2012/5/2",300
"587","Product_1886","Whse_S","Category_007","2013/12/16",1000
"588","Product_0033","Whse_J","Category_005","2013/8/22",10000
"589","Product_0412","Whse_C","Category_007","2012/11/29",2
"590","Product_1940","Whse_J","Category_001","2015/3/24",3
"591","Product_1267","Whse_J","Category_019","2015/8/6",3000
"592","Product_1473","Whse_J","Category_019","2014/12/4",300
"593","Product_0200","Whse_A","Category_007","2012/3/15",100
"594","Product_1016","Whse_J","Category_007","2016/5/19",100
"595","Product_1262","Whse_J","Category_019","2013/12/18",1000
"596","Product_0410","Whse_J","Category_019","2012/11/26",5
"597","Product_0200","Whse_A","Category_007","2012/4/4",200
"598","Product_0685","Whse_J","Category_011","2013/8/16",20
"599","Product_1456","Whse_J","Category_019","2013/11/12",7500
"600","Product_1242","Whse_J","Category_019","2012/9/7",5000
"601","Product_0780","Whse_J","Category_001","2015/5/29",5
"602","Product_1382","Whse_J","Category_019","2014/8/1",16000
"603","Product_1359","Whse_J","Category_019","2014/7/22",25000
"604","Product_0940","Whse_J","Category_005","2016/7/29",200
"605","Product_1688","Whse_S","Category_021","2013/10/3",200
"606","Product_2010","Whse_J","Category_005","2014/8/21",100
"607","Product_0020","Whse_J","Category_005","2014/1/29",100
"608","Product_1359","Whse_J","Category_019","2015/8/5",1000
"609","Product_1423","Whse_A","Category_019","2015/2/24",800
"610","Product_1463","Whse_J","Category_019","2012/5/25",1000
"611","Product_1470","Whse_A","Category_019","2015/3/20",3000
"612","Product_1750","Whse_J","Category_001","2012/7/30",1
"613","Product_0443","Whse_J","Category_015","2012/5/9",8
"614","Product_0337","Whse_A","Category_021","2015/7/30",1
"615","Product_1420","Whse_A","Category_019","2014/10/16",0
"616","Product_1458","Whse_J","Category_019","2015/8/6",200
"617","Product_0725","Whse_J","Category_001","2016/3/8",125
"618","Product_1001","Whse_S","Category_028","2013/1/15",500
"619","Product_2167","Whse_A","Category_024","2012/10/2",35
"620","Product_1455","Whse_J","Category_019","2016/4/11",600
"621","Product_0984","Whse_J","Category_028","2015/5/12",200
"622","Product_1295","Whse_J","Category_019","2012/8/3",50000
"623","Product_0191","Whse_C","Category_007","2014/2/14",2500
"624","Product_1936","Whse_J","Category_001","2016/12/22",1
"625","Product_0074","Whse_J","Category_019","2012/6/27",1000
"626","Product_1312","Whse_J","Category_019","2015/11/20",400
"627","Product_0535","Whse_S","Category_022","2015/5/25",25
"628","Product_1378","Whse_J","Category_019","2014/9/11",10000
"629","Product_0613","Whse_J","Category_001","2012/2/8",1
"630","Product_1996","Whse_J","Category_019","2012/10/26",200
"631","Product_1316","Whse_J","Category_019","2014/11/4",600
"632","Product_1312","Whse_J","Category_019","2013/9/4",200
"633","Product_0408","Whse_J","Category_019","2014/1/9",300
"634","Product_1651","Whse_J","Category_019","2013/2/1",500
"635","Product_1480","Whse_J","Category_019","2016/10/19",1000
"636","Product_0931","Whse_J","Category_006","2016/3/24",25000
"637","Product_1308","Whse_J","Category_019","2015/11/30",100
"638","Product_0938","Whse_S","Category_006","2012/6/18",10000
"639","Product_1451","Whse_J","Category_019","2014/3/26",10000
"640","Product_0139","Whse_J","Category_007","2013/5/27",10
"641","Product_1241","Whse_J","Category_019","2013/10/1",7000
"642","Product_1581","Whse_C","Category_005","2014/6/13",3000
"643","Product_1485","Whse_C","Category_019","2016/8/30",20000
"644","Product_1287","Whse_J","Category_019","2016/9/9",10000
"645","Product_1419","Whse_J","Category_019","2015/1/20",200
"646","Product_0951","Whse_A","Category_018","2014/3/20",3
"647","Product_1458","Whse_J","Category_019","2015/8/7",1000
"648","Product_1431","Whse_S","Category_019","2013/12/17",10000
"649","Product_1822","Whse_A","Category_018","2013/8/13",10
"650","Product_1224","Whse_J","Category_019","2013/12/12",1000
"651","Product_1213","Whse_J","Category_019","2015/12/11",300
"652","Product_0079","Whse_J","Category_019","2015/1/23",22000
"653","Product_0019","Whse_J","Category_005","2015/7/28",100
"654","Product_0349","Whse_C","Category_021","2012/4/23",16
"655","Product_1570","Whse_C","Category_019","2013/10/11",10000
"656","Product_1750","Whse_J","Category_001","2015/4/13",8
"657","Product_0935","Whse_J","Category_006","2015/10/27",0
"658","Product_0940","Whse_J","Category_005","2016/8/26",100
"659","Product_1393","Whse_C","Category_019","2015/4/10",20000
"660","Product_2138","Whse_C","Category_009","2016/6/21",100
"661","Product_0018","Whse_J","Category_005","2013/5/9",1000
"662","Product_1294","Whse_J","Category_019","2012/3/21",200
"663","Product_1400","Whse_J","Category_019","2012/7/10",2000
"664","Product_1250","Whse_J","Category_019","2015/5/22",600
"665","Product_0842","Whse_J","Category_021","2013/10/1",10
"666","Product_1286","Whse_J","Category_019","2016/12/20",5000
"667","Product_0127","Whse_J","Category_019","2013/10/21",1000
"668","Product_1393","Whse_S","Category_019","2013/12/31",150000
"669","Product_1636","Whse_J","Category_019","2015/8/20",100
"670","Product_1451","Whse_J","Category_019","2013/11/19",1000
"671","Product_0502","Whse_J","Category_015","2013/2/1",4
"672","Product_0998","Whse_S","Category_028","2012/3/27",14000
"673","Product_2167","Whse_S","Category_024","2013/10/22",10
"674","Product_1427","Whse_J","Category_019","2015/9/3",1000
"675","Product_1438","Whse_J","Category_019","2016/9/8",10000
"676","Product_1312","Whse_J","Category_019","2014/8/5",900
"677","Product_1969","Whse_J","Category_005","2013/4/24",300
"678","Product_0251","Whse_J","Category_007","2012/2/16",1
"679","Product_0031","Whse_J","Category_005","2013/10/1",200
"680","Product_0175","Whse_J","Category_021","2015/4/20",100
"681","Product_0931","Whse_J","Category_006","2016/4/1",20000
"682","Product_0706","Whse_J","Category_001","2014/10/6",25
"683","Product_1479","Whse_C","Category_019","2016/12/12",8000
"684","Product_0708","Whse_J","Category_001","2014/12/4",50
"685","Product_1309","Whse_J","Category_019","2012/8/3",300
"686","Product_1480","Whse_C","Category_019","2015/9/7",50000
"687","Product_0099","Whse_J","Category_019","2015/6/3",20000
"688","Product_1604","Whse_S","Category_030","2012/4/2",500
"689","Product_0082","Whse_S","Category_019","2015/9/25",12000
"690","Product_1387","Whse_J","Category_019","2014/6/12",3200
"691","Product_0252","Whse_J","Category_007","2013/6/18",12
"692","Product_0033","Whse_S","Category_005","2015/10/20",500
"693","Product_1719","Whse_J","Category_003","2016/1/26",1
"694","Product_1451","Whse_J","Category_019","2013/2/27",1000
"695","Product_1479","Whse_J","Category_019","2016/7/8",2000
"696","Product_1248","Whse_J","Category_019","2013/2/18",50000
"697","Product_0762","Whse_J","Category_001","2012/2/3",50
"698","Product_0252","Whse_J","Category_007","2014/6/20",42
"699","Product_1312","Whse_J","Category_019","2013/12/10",200
"700","Product_1560","Whse_A","Category_019",NA,400
"701","Product_1359","Whse_J","Category_019","2014/5/19",5000
"702","Product_1203","Whse_J","Category_019","2013/10/23",500
"703","Product_1095","Whse_A","Category_024","2014/10/2",20
"704","Product_1258","Whse_J","Category_019","2014/2/17",300
"705","Product_1391","Whse_J","Category_019","2014/8/20",1000
"706","Product_0786","Whse_J","Category_001","2016/10/26",10
"707","Product_1372","Whse_J","Category_019","2016/11/4",300
"708","Product_0036","Whse_J","Category_005","2014/1/14",3000
"709","Product_1639","Whse_J","Category_019","2012/7/23",400
"710","Product_0410","Whse_J","Category_019","2012/9/11",100
"711","Product_1513","Whse_A","Category_019","2015/10/12",12500
"712","Product_1453","Whse_J","Category_019","2012/8/24",300
"713","Product_1359","Whse_J","Category_019","2016/11/11",5000
"714","Product_0546","Whse_J","Category_013","2014/3/3",20
"715","Product_0643","Whse_J","Category_028","2014/11/19",1
"716","Product_1969","Whse_J","Category_005","2014/8/22",100
"717","Product_2171","Whse_J","Category_007","2015/5/13",1
"718","Product_1653","Whse_J","Category_019","2015/4/14",500
"719","Product_0130","Whse_J","Category_021","2014/5/22",5
"720","Product_2167","Whse_J","Category_024","2014/8/18",18
"721","Product_0028","Whse_J","Category_005","2014/9/26",NA
"722","Product_1590","Whse_S","Category_030","2016/12/22",100
"723","Product_1456","Whse_J","Category_019","2016/4/20",2500
"724","Product_1316","Whse_J","Category_019","2016/6/14",2000
"725","Product_2015","Whse_J","Category_005","2016/5/11",1000
"726","Product_1035","Whse_J","Category_028","2015/10/23",200
"727","Product_1312","Whse_J","Category_019","2015/11/16",300
"728","Product_1248","Whse_J","Category_019","2016/12/2",1000
"729","Product_0410","Whse_J","Category_019","2012/12/17",40
"730","Product_1386","Whse_J","Category_019","2014/8/12",1500
"731","Product_1669","Whse_A","Category_026","2016/2/29",20
"732","Product_0353","Whse_J","Category_021","2012/1/25",3
"733","Product_0608","Whse_J","Category_001","2012/4/6",2
"734","Product_0685","Whse_J","Category_011","2012/4/16",10
"735","Product_0700","Whse_J","Category_001","2015/10/29",25
"736","Product_1523","Whse_J","Category_019","2016/5/27",1000
"737","Product_0471","Whse_C","Category_015","2013/2/8",66
"738","Product_0843","Whse_J","Category_021","2013/10/16",200
"739","Product_0670","Whse_J","Category_011","2016/12/21",15
